ward,source,date_diff,case_status,
18,Employee Generated,1000.0,Closed,
17,City Worker App,92105000.0,Closed,
4,Citizens Connect App,77090000.0,Closed,
21,City Worker App,8461000.0,Closed,
14,City Worker App,191392000.0,Closed,
18,Employee Generated,1000.0,Closed,
17,Constituent Call,22176000.0,Closed,
21,City Worker App,602000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,2159000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Employee Generated,2000.0,Closed,
20,City Worker App,10477000.0,Closed,
1,Employee Generated,9000.0,Closed,
21,City Worker App,6000.0,Closed,
3,Self Service,350838000.0,Closed,
21,City Worker App,16448000.0,Closed,
18,Citizens Connect App,169861000.0,Closed,
4,Citizens Connect App,3805000.0,Closed,
10,Citizens Connect App,254131000.0,Closed,
17,Constituent Call,624000.0,Closed,
18,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
6,City Worker App,22784000.0,Closed,
5,Citizens Connect App,448154000.0,Closed,
11,Employee Generated,1000.0,Closed,
8,Citizens Connect App,254837000.0,Closed,
8,City Worker App,65186000.0,Closed,
20,City Worker App,8978000.0,Closed,
16,City Worker App,92904000.0,Closed,
8,City Worker App,1000.0,Closed,
3,Employee Generated,87000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,Employee Generated,4000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,City Worker App,389000.0,Closed,
21,City Worker App,2000.0,Closed,
11,City Worker App,101000.0,Closed,
21,City Worker App,184000.0,Closed,
20,Employee Generated,3000.0,Closed,
8,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,Citizens Connect App,68409000.0,Closed,
20,City Worker App,4934000.0,Closed,
12,Citizens Connect App,1027000.0,Closed,
18,City Worker App,17679000.0,Closed,
16,Employee Generated,626000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
9,City Worker App,145580000.0,Closed,
8,Citizens Connect App,233744000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,Citizens Connect App,12850000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
6,Constituent Call,3640354000.0,Closed,
19,City Worker App,13124000.0,Closed,
20,Employee Generated,4000.0,Closed,
18,Employee Generated,1000.0,Closed,
22,Employee Generated,1000.0,Closed,
20,City Worker App,91593000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,4000.0,Closed,
18,City Worker App,83876000.0,Closed,
8,Employee Generated,2000.0,Closed,
3,City Worker App,6806000.0,Closed,
18,City Worker App,86936000.0,Closed,
17,City Worker App,2000.0,Closed,
4,City Worker App,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
6,City Worker App,11931000.0,Closed,
13,Citizens Connect App,193877000.0,Closed,
6,Employee Generated,1000.0,Closed,
5,Citizens Connect App,181895000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,9830000.0,Closed,
9,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Constituent Call,275350000.0,Closed,
18,Employee Generated,1000.0,Closed,
22,Employee Generated,1000.0,Closed,
6,Employee Generated,3001000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,City Worker App,1000.0,Closed,
6,Citizens Connect App,104076000.0,Closed,
13,City Worker App,15324000.0,Closed,
19,Constituent Call,446000.0,Closed,
17,City Worker App,4655000.0,Closed,
12,City Worker App,1027000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Constituent Call,608147000.0,Closed,
21,Citizens Connect App,4225500000.0,Closed,
18,Employee Generated,1000.0,Closed,
13,City Worker App,1463075000.0,Closed,
3,City Worker App,90420000.0,Closed,
20,City Worker App,102194000.0,Closed,
11,City Worker App,81212000.0,Closed,
3,Employee Generated,1000.0,Closed,
19,Citizens Connect App,70043000.0,Closed,
21,City Worker App,1000.0,Closed,
5,City Worker App,158118000.0,Closed,
18,City Worker App,74344000.0,Closed,
1,Employee Generated,8000.0,Closed,
16,City Worker App,100885000.0,Closed,
2,City Worker App,7171000.0,Closed,
10,Constituent Call,477500000.0,Closed,
6,Citizens Connect App,2047844000.0,Closed,
5,Constituent Call,4238000.0,Closed,
14,Constituent Call,80447000.0,Closed,
1,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
4,Citizens Connect App,65467000.0,Closed,
18,City Worker App,2383000.0,Closed,
9,City Worker App,92895000.0,Closed,
14,City Worker App,81755000.0,Closed,
16,Constituent Call,312015000.0,Closed,
15,City Worker App,3646000.0,Closed,
5,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,433111000.0,Closed,
18,City Worker App,92651000.0,Closed,
3,Citizens Connect App,31307000.0,Closed,
20,Employee Generated,1000.0,Closed,
22,City Worker App,89127000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,City Worker App,3760000.0,Closed,
19,City Worker App,77316000.0,Closed,
20,Constituent Call,18217000.0,Closed,
18,City Worker App,2223000.0,Closed,
16,City Worker App,1000.0,Closed,
17,City Worker App,4727000.0,Closed,
3,Employee Generated,1000.0,Closed,
20,Citizens Connect App,14251000.0,Closed,
20,City Worker App,1511000.0,Closed,
5,Constituent Call,169604000.0,Closed,
14,Employee Generated,1000.0,Closed,
18,Self Service,42063000.0,Closed,
8,Constituent Call,177728000.0,Closed,
16,Self Service,90902000.0,Closed,
22,Self Service,159325000.0,Closed,
8,Employee Generated,1000.0,Closed,
11,Constituent Call,93996000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,City Worker App,169000.0,Closed,
15,Employee Generated,1000.0,Closed,
21,City Worker App,4000.0,Closed,
3,Citizens Connect App,93350000.0,Closed,
18,City Worker App,8398000.0,Closed,
20,City Worker App,65996000.0,Closed,
18,Employee Generated,1000.0,Closed,
9,Employee Generated,18709000.0,Closed,
4,Citizens Connect App,50336000.0,Closed,
14,City Worker App,107720000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Citizens Connect App,3019000.0,Closed,
18,Employee Generated,2000.0,Closed,
19,City Worker App,17025000.0,Closed,
10,Constituent Call,315938000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Constituent Call,57156000.0,Closed,
21,City Worker App,81197000.0,Closed,
8,City Worker App,190396000.0,Closed,
18,City Worker App,66137000.0,Closed,
4,Constituent Call,80974000.0,Closed,
9,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,City Worker App,1564845000.0,Closed,
17,Constituent Call,246228000.0,Closed,
4,Employee Generated,7000.0,Closed,
18,City Worker App,4673000.0,Closed,
16,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
15,Employee Generated,3000.0,Closed,
2,Constituent Call,92542000.0,Closed,
11,Citizens Connect App,15631223000.0,Closed,
15,Constituent Call,411723000.0,Closed,
6,Employee Generated,1000.0,Closed,
4,Citizens Connect App,308837000.0,Closed,
15,City Worker App,11322000.0,Closed,
5,Citizens Connect App,1980753000.0,Closed,
16,Citizens Connect App,233788000.0,Closed,
20,Citizens Connect App,47551000.0,Closed,
2,City Worker App,426000.0,Closed,
20,Employee Generated,6000.0,Closed,
2,City Worker App,197000.0,Closed,
3,City Worker App,169087000.0,Closed,
16,City Worker App,91248000.0,Closed,
21,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,13720000.0,Closed,
6,Citizens Connect App,11895000.0,Closed,
18,City Worker App,5045000.0,Closed,
1,Employee Generated,1000.0,Closed,
16,Citizens Connect App,124868000.0,Closed,
19,Citizens Connect App,81717000.0,Closed,
17,City Worker App,431600000.0,Closed,
20,City Worker App,5000.0,Closed,
5,Citizens Connect App,94165000.0,Closed,
5,Citizens Connect App,171835000.0,Closed,
22,City Worker App,3000.0,Closed,
18,City Worker App,18603000.0,Closed,
18,City Worker App,2000.0,Closed,
11,City Worker App,9902000.0,Closed,
21,City Worker App,6000.0,Closed,
4,Self Service,82014000.0,Closed,
3,Employee Generated,1000.0,Closed,
20,Employee Generated,2000.0,Closed,
2,City Worker App,97124000.0,Closed,
6,Employee Generated,1000.0,Closed,
8,Constituent Call,214000.0,Closed,
12,City Worker App,6000.0,Closed,
6,Citizens Connect App,5115000.0,Closed,
6,City Worker App,85953000.0,Closed,
18,City Worker App,3890000.0,Closed,
21,City Worker App,2501000.0,Closed,
20,Self Service,91399000.0,Closed,
12,Self Service,12545000.0,Closed,
21,City Worker App,3834000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Employee Generated,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
5,City Worker App,2557000.0,Closed,
3,Self Service,73667000.0,Closed,
20,City Worker App,94126000.0,Closed,
16,Employee Generated,1000.0,Closed,
3,Citizens Connect App,240143000.0,Closed,
5,Citizens Connect App,161506000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,5040000.0,Closed,
10,Employee Generated,1000.0,Closed,
5,City Worker App,96405000.0,Closed,
18,Employee Generated,1000.0,Closed,
11,Constituent Call,60190000.0,Closed,
5,Citizens Connect App,87830000.0,Closed,
11,Employee Generated,1000.0,Closed,
5,Citizens Connect App,101515000.0,Closed,
8,Constituent Call,77931000.0,Closed,
15,Employee Generated,1000.0,Closed,
19,City Worker App,12734000.0,Closed,
2,Citizens Connect App,165190000.0,Closed,
16,City Worker App,1212000.0,Closed,
20,Citizens Connect App,115549000.0,Closed,
10,Constituent Call,9301000.0,Closed,
20,Employee Generated,6000.0,Closed,
6,Citizens Connect App,11138000.0,Closed,
2,Citizens Connect App,946030000.0,Closed,
13,Citizens Connect App,86094000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Citizens Connect App,77995000.0,Closed,
6,Citizens Connect App,167140000.0,Closed,
3,Constituent Call,26000.0,Closed,
2,Constituent Call,5963494000.0,Closed,
20,City Worker App,8964000.0,Closed,
16,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
7,City Worker App,285000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,6993000.0,Closed,
3,Self Service,1214151000.0,Closed,
15,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,Citizens Connect App,116871000.0,Closed,
12,Citizens Connect App,84432000.0,Closed,
11,City Worker App,1361000.0,Closed,
6,Employee Generated,1000.0,Closed,
18,Citizens Connect App,66215000.0,Closed,
3,Citizens Connect App,134484000.0,Closed,
3,Citizens Connect App,92409000.0,Closed,
13,Constituent Call,23287000.0,Closed,
15,Employee Generated,1000.0,Closed,
13,Constituent Call,2485316000.0,Closed,
2,City Worker App,3425000.0,Closed,
21,Citizens Connect App,7382000.0,Closed,
20,City Worker App,6737000.0,Closed,
2,City Worker App,2000.0,Closed,
6,Citizens Connect App,92859000.0,Closed,
6,Constituent Call,8071000.0,Closed,
3,Employee Generated,1000.0,Closed,
19,Constituent Call,74350000.0,Closed,
20,City Worker App,92660000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,City Worker App,8114000.0,Closed,
18,Employee Generated,1000.0,Closed,
16,Constituent Call,165465000.0,Closed,
2,Constituent Call,98862000.0,Closed,
20,City Worker App,26801000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Constituent Call,269663000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,4000.0,Closed,
14,City Worker App,13929000.0,Closed,
1,City Worker App,770642000.0,Closed,
13,City Worker App,90684000.0,Closed,
11,City Worker App,13010000.0,Closed,
3,City Worker App,100901000.0,Closed,
18,Citizens Connect App,6837000.0,Closed,
19,Employee Generated,1000.0,Closed,
4,Citizens Connect App,311000.0,Closed,
20,City Worker App,4430000.0,Closed,
11,Constituent Call,174943000.0,Closed,
20,City Worker App,1156000.0,Closed,
6,Employee Generated,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
17,City Worker App,15013000.0,Closed,
9,Constituent Call,334543000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,Citizens Connect App,59353000.0,Closed,
5,Constituent Call,81924000.0,Closed,
18,City Worker App,11824000.0,Closed,
1,Employee Generated,1000.0,Closed,
16,City Worker App,2308000.0,Closed,
19,City Worker App,4952000.0,Closed,
1,Employee Generated,1000.0,Closed,
10,City Worker App,1000.0,Closed,
14,Citizens Connect App,71826000.0,Closed,
3,Constituent Call,68936000.0,Closed,
5,Constituent Call,14428000.0,Closed,
21,Citizens Connect App,155582000.0,Closed,
2,City Worker App,15409000.0,Closed,
4,Citizens Connect App,5268913000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Citizens Connect App,486955000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Constituent Call,245063000.0,Closed,
5,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,Citizens Connect App,340607000.0,Closed,
18,Employee Generated,2000.0,Closed,
12,City Worker App,2123000.0,Closed,
18,City Worker App,551000.0,Closed,
1,Employee Generated,1000.0,Closed,
16,City Worker App,91678000.0,Closed,
20,Citizens Connect App,50744000.0,Closed,
5,City Worker App,97185000.0,Closed,
16,City Worker App,242327000.0,Closed,
20,Constituent Call,100754000.0,Closed,
3,City Worker App,351000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,9000.0,Closed,
5,Constituent Call,148203000.0,Closed,
10,Citizens Connect App,401000.0,Closed,
15,Constituent Call,708741000.0,Closed,
6,Employee Generated,1000.0,Closed,
8,Constituent Call,10854000.0,Closed,
10,City Worker App,3000.0,Closed,
3,City Worker App,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
4,Citizens Connect App,54590000.0,Closed,
20,Citizens Connect App,3881000.0,Closed,
6,City Worker App,1529000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,15679000.0,Closed,
14,City Worker App,3957000.0,Closed,
10,Employee Generated,1000.0,Closed,
21,City Worker App,11000.0,Closed,
2,City Worker App,6000.0,Closed,
3,Constituent Call,1027659000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,City Worker App,95378000.0,Closed,
3,City Worker App,97779000.0,Closed,
19,Employee Generated,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,5000.0,Closed,
10,Citizens Connect App,70900000.0,Closed,
5,Self Service,43369015000.0,Closed,
2,Constituent Call,80593000.0,Closed,
19,Citizens Connect App,9628000.0,Closed,
20,City Worker App,782528000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,88606000.0,Closed,
14,Employee Generated,1000.0,Closed,
16,City Worker App,69729000.0,Closed,
21,Constituent Call,81224000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,Employee Generated,3000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
6,City Worker App,184707000.0,Closed,
4,Employee Generated,1000.0,Closed,
4,Constituent Call,20233000.0,Closed,
22,Citizens Connect App,4216000.0,Closed,
10,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,City Worker App,25963000.0,Closed,
4,Citizens Connect App,7422000.0,Closed,
18,City Worker App,73000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,2000.0,Closed,
2,City Worker App,1206000.0,Closed,
3,Citizens Connect App,96057000.0,Closed,
22,City Worker App,1000.0,Closed,
9,City Worker App,2846000.0,Closed,
19,Citizens Connect App,190722000.0,Closed,
11,Citizens Connect App,78156000.0,Closed,
18,City Worker App,4135000.0,Closed,
14,Employee Generated,1000.0,Closed,
21,Citizens Connect App,55707000.0,Closed,
18,Employee Generated,1000.0,Closed,
2,City Worker App,74485000.0,Closed,
15,Employee Generated,1000.0,Closed,
6,City Worker App,370000.0,Closed,
19,Employee Generated,1000.0,Closed,
12,City Worker App,1613000.0,Closed,
11,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
14,Constituent Call,35080844000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Citizens Connect App,273309000.0,Closed,
17,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
7,Citizens Connect App,216393000.0,Closed,
22,Self Service,302447000.0,Closed,
2,Citizens Connect App,78748000.0,Closed,
18,City Worker App,6465000.0,Closed,
11,City Worker App,251568000.0,Closed,
21,City Worker App,4000.0,Closed,
17,City Worker App,91578000.0,Closed,
17,Constituent Call,326277000.0,Closed,
3,Employee Generated,1000.0,Closed,
16,Employee Generated,1000.0,Closed,
19,Employee Generated,4000.0,Closed,
19,Employee Generated,2000.0,Closed,
6,City Worker App,3000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Citizens Connect App,8095000.0,Closed,
16,Constituent Call,25609000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Citizens Connect App,918903000.0,Closed,
18,Employee Generated,1000.0,Closed,
2,City Worker App,23000000.0,Closed,
22,City Worker App,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
14,City Worker App,4494000.0,Closed,
5,Constituent Call,1341000.0,Closed,
12,Citizens Connect App,2019000.0,Closed,
4,Employee Generated,1000.0,Closed,
21,Employee Generated,1000.0,Closed,
4,Constituent Call,524343000.0,Closed,
18,Citizens Connect App,73298000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,25367000.0,Closed,
18,City Worker App,1000.0,Closed,
2,Citizens Connect App,337568000.0,Closed,
11,Employee Generated,1000.0,Closed,
8,Constituent Call,32693000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,79673000.0,Closed,
11,Employee Generated,1000.0,Closed,
7,City Worker App,423000.0,Closed,
14,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,71190000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Citizens Connect App,97927000.0,Closed,
16,Constituent Call,17568000.0,Closed,
8,Constituent Call,8888000.0,Closed,
1,Employee Generated,1000.0,Closed,
8,Constituent Call,129537000.0,Closed,
2,Constituent Call,48853000.0,Closed,
2,Constituent Call,84828000.0,Closed,
15,Employee Generated,2000.0,Closed,
7,Citizens Connect App,88953000.0,Closed,
1,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
8,City Worker App,16760000.0,Closed,
5,Constituent Call,61000.0,Closed,
1,Employee Generated,1000.0,Closed,
11,Citizens Connect App,329373000.0,Closed,
13,City Worker App,80262000.0,Closed,
4,Constituent Call,108699000.0,Closed,
10,City Worker App,101000.0,Closed,
20,City Worker App,2671000.0,Closed,
1,City Worker App,257753000.0,Closed,
17,City Worker App,243812000.0,Closed,
18,City Worker App,3000.0,Closed,
18,City Worker App,100244000.0,Closed,
19,Citizens Connect App,5008000.0,Closed,
6,City Worker App,3000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,Citizens Connect App,107800000.0,Closed,
7,Employee Generated,1000.0,Closed,
13,City Worker App,1238000.0,Closed,
8,City Worker App,8749000.0,Closed,
7,City Worker App,70017000.0,Closed,
11,City Worker App,157708000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Constituent Call,85000.0,Closed,
19,Citizens Connect App,60100000.0,Closed,
14,City Worker App,88896000.0,Closed,
7,Citizens Connect App,492553000.0,Closed,
18,City Worker App,13160000.0,Closed,
18,Self Service,50361000.0,Closed,
2,Citizens Connect App,249022000.0,Closed,
8,City Worker App,5000.0,Closed,
13,Constituent Call,181329000.0,Closed,
8,Constituent Call,567166000.0,Closed,
16,Citizens Connect App,8777000.0,Closed,
3,City Worker App,2872000.0,Closed,
17,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
22,Citizens Connect App,500802000.0,Closed,
3,Citizens Connect App,4790000.0,Closed,
2,Constituent Call,616000.0,Closed,
5,City Worker App,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,15263000.0,Closed,
11,City Worker App,160464000.0,Closed,
21,City Worker App,2000.0,Closed,
11,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
3,Employee Generated,1000.0,Closed,
20,City Worker App,14880000.0,Closed,
5,Citizens Connect App,12018000.0,Closed,
11,City Worker App,82644000.0,Closed,
16,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
3,Citizens Connect App,509226000.0,Closed,
12,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,2000.0,Closed,
4,City Worker App,158398000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,City Worker App,81894000.0,Closed,
14,Employee Generated,1000.0,Closed,
3,Self Service,14940770000.0,Closed,
18,City Worker App,7312000.0,Closed,
19,City Worker App,86089000.0,Closed,
7,Citizens Connect App,7031000.0,Closed,
19,Citizens Connect App,17880000.0,Closed,
18,City Worker App,2756000.0,Closed,
14,Employee Generated,1000.0,Closed,
11,Citizens Connect App,2656000.0,Closed,
6,Employee Generated,1000.0,Closed,
19,City Worker App,4395000.0,Closed,
16,Citizens Connect App,57644000.0,Closed,
4,Constituent Call,28000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,Citizens Connect App,68765000.0,Closed,
11,Employee Generated,1000.0,Closed,
6,City Worker App,331682000.0,Closed,
18,City Worker App,4563000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,446000.0,Closed,
20,Employee Generated,1000.0,Closed,
10,Constituent Call,91082000.0,Closed,
4,Constituent Call,12681000.0,Closed,
14,Constituent Call,2208632000.0,Closed,
15,Employee Generated,1000.0,Closed,
19,Constituent Call,101216000.0,Closed,
14,City Worker App,80765000.0,Closed,
18,Constituent Call,136070000.0,Closed,
3,City Worker App,83751000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Citizens Connect App,29801000.0,Closed,
18,City Worker App,304000.0,Closed,
18,City Worker App,5000.0,Closed,
4,Citizens Connect App,227681000.0,Closed,
19,Employee Generated,5000.0,Closed,
19,Employee Generated,1000.0,Closed,
5,City Worker App,24414000.0,Closed,
16,City Worker App,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
3,Self Service,339266000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,Constituent Call,81158000.0,Closed,
8,City Worker App,64436000.0,Closed,
21,City Worker App,7000.0,Closed,
13,City Worker App,71442000.0,Closed,
8,Constituent Call,191657000.0,Closed,
2,City Worker App,10252000.0,Closed,
3,Citizens Connect App,541991000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
10,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Citizens Connect App,1828536000.0,Closed,
14,Employee Generated,1000.0,Closed,
22,Constituent Call,177227000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,City Worker App,146498000.0,Closed,
5,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,Employee Generated,2000.0,Closed,
2,Constituent Call,390906000.0,Closed,
5,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
3,Constituent Call,141215000.0,Closed,
6,Citizens Connect App,27775000.0,Closed,
3,City Worker App,2000.0,Closed,
10,Constituent Call,81494000.0,Closed,
3,Constituent Call,45930000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
21,City Worker App,3000.0,Closed,
22,Citizens Connect App,321949000.0,Closed,
22,City Worker App,125000.0,Closed,
20,Constituent Call,17665000.0,Closed,
4,Constituent Call,434218000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
7,Citizens Connect App,225619000.0,Closed,
18,City Worker App,8480000.0,Closed,
18,City Worker App,6631000.0,Closed,
8,Constituent Call,173036000.0,Closed,
10,Citizens Connect App,8118074000.0,Closed,
20,Citizens Connect App,1695587000.0,Closed,
3,City Worker App,6000.0,Closed,
14,City Worker App,54603000.0,Closed,
8,Employee Generated,2000.0,Closed,
4,Constituent Call,42566000.0,Closed,
17,Employee Generated,1000.0,Closed,
3,Citizens Connect App,680214000.0,Closed,
3,Citizens Connect App,259515000.0,Closed,
16,Citizens Connect App,7431000.0,Closed,
11,City Worker App,2000.0,Closed,
20,City Worker App,14747000.0,Closed,
17,City Worker App,3703000.0,Closed,
13,Employee Generated,1000.0,Closed,
6,City Worker App,6145000.0,Closed,
6,Citizens Connect App,181418000.0,Closed,
21,City Worker App,8000.0,Closed,
17,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
11,Citizens Connect App,2174681000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,Self Service,3716814000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,Constituent Call,2085000.0,Closed,
3,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
17,Employee Generated,2000.0,Closed,
8,Employee Generated,1000.0,Closed,
19,Employee Generated,6000.0,Closed,
18,City Worker App,173246000.0,Closed,
4,Citizens Connect App,67181000.0,Closed,
14,Constituent Call,74069000.0,Closed,
12,Employee Generated,1000.0,Closed,
6,City Worker App,2734000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Self Service,72335000.0,Closed,
20,Constituent Call,105007000.0,Closed,
3,City Worker App,2000.0,Closed,
6,City Worker App,86509000.0,Closed,
19,Employee Generated,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Citizens Connect App,1077115000.0,Closed,
5,City Worker App,82478000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,City Worker App,445383000.0,Closed,
3,City Worker App,22025000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Constituent Call,99116000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,79094000.0,Closed,
17,Constituent Call,91252000.0,Closed,
4,Citizens Connect App,97083000.0,Closed,
18,City Worker App,5479000.0,Closed,
15,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,5000.0,Closed,
18,Constituent Call,168239000.0,Closed,
10,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
18,City Worker App,73377000.0,Closed,
14,Employee Generated,1000.0,Closed,
11,City Worker App,179247000.0,Closed,
11,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
11,City Worker App,32681000.0,Closed,
18,Employee Generated,1000.0,Closed,
16,City Worker App,7056000.0,Closed,
8,Self Service,78412000.0,Closed,
16,Employee Generated,1000.0,Closed,
22,City Worker App,2000.0,Closed,
18,City Worker App,2000.0,Closed,
20,City Worker App,9129000.0,Closed,
8,City Worker App,85047000.0,Closed,
22,Citizens Connect App,18988000.0,Closed,
14,Employee Generated,1000.0,Closed,
3,Constituent Call,252980000.0,Closed,
3,City Worker App,1000.0,Closed,
4,Citizens Connect App,52664000.0,Closed,
